title text  url
Midlertidig bevæpning på Oslo Lufthavn Gardermoen	Justisdepartementet har i dag gitt sitt samtykke til at politiet på Oslo Lufthavn Gardermoen (OSL) blir midlertidig bevæpnet. Bakgrunnen er en henstilling fra Øst politidistrikt, som mener at bevæpning er nødvendig for å redusere risikoen og sårbarheten knyttet til et eventuelt angrep ved Norges hovedflyplass. Henstillingen fra Øst politidistrikt om bevæpning bygger på en analyse av trusselbildet, risiko og sårbarhet. Støtter Øst - Politidirektoratet har vurdert henstillingen nøye, og etter grundig overveielse støtter vi Øst politidistrikt i at bevæpning ved OSL er et nødvendig tiltak, sier politidirektør Odd Reidar Humlegård. Beslutningen om bevæpning ved OSL bygger også på gjeldende trusselvurderinger fra PST og Felles kontraterrorsenter, hvor det fremgår at det er sannsynlig med et terrorangrep i Norge. Potensielle terrorhandlinger beskrives primært som angrep med enkle våpentyper mot myke mål med få eller ingen sikringstiltak. Det er store områder på OSL, politiet patruljerer til fots og det kan være lang avstand til våpen når politiet patruljerer ubevæpnet. Nødvendig - Det er ikke mulig å eliminere enhver risiko ved OSL, men på grunn av den typen angrep vi kan stå overfor og de store avstandene på flyplassen, mener vi at bevæpning er nødvendig for å sette politiet i stand til å kunne avverge eller stanse eventuelle angrep og begrense skadeomfanget av et pågående angrep, sier Humlegård. Politidirektoratet vil nå iverksette bevæpning ved OSL. Bevæpningen er midlertidig i inntil tre måneder, og kan deretter forlenges for to måneder av gangen. Les pressemeldingen fra justisdepartementet her.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/11/09/midlertidig-bevapning-pa-oslo-lufthavn-gardermoen/
Ny operasjonssentral i Sør-Vest politidistrikt	To operasjonssentraler har blitt til en. I går ble to operasjonssentraler i Haugesund og Stavanger lagt ned. Samtidig ble det åpnet én ny operasjonssentral for Sør-Vest politidistrikt. Endringene skjer som følge av at Politi-Norge har gått fra 27 til 12 politidistrikt. Det er politisk besluttet at hovedsetet i politidistriktet skal ligge i Stavanger og den nye operasjonssentralen får derfor base der. - Det er lagt ned mye arbeid i forkant, og nå er vi endelig i gang, sier Gøril Våland, visepolitimester i Sør-Vest politidistrikt. For hele distriktet Den nye operasjonssentralen dekker hele politidistriktet, fra Moi og Lund i sør til Bømlo og Fitjar i nord. Publikum skal forholde seg til politiet på samme måte som tidligere, ved å ringe 112 i nødstilfeller der det er fare for liv og helse, og 02800 ellers. Selv om operasjonene er styrt fra Stavanger vil det fortsatt være patruljerende politi som utfører oppdrag i hele Sør-Vest politidistrikt.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/11/09/ny-operasjonssentral-i-sor-vest-politidistrikt/
Nå har Vest politidistrikt en felles operasjonssentral	I dag onsdag 8. november kl 1200 fikk Vest politidistrikt en ny felles operasjonssentral som er større og mer profesjonell. Operasjonssentralen i Vest politidistrikt dekker nå Hordaland og Sogn og Fjordane. - For politiet i Vest politidistrikt markerte driftsettelsen at politidistriktet nå har fått en større og mer robust operasjonssentral, som dekker hele politidistriktet. Dette innebærer også at politidistriktet nå har en felles rednings- og kriseledelse. Fagkompetansen er nå samlet og dette vil gi bedre tjenester til befolkningen, sier politimester Kaare Songstad. Den nye operasjonssentralen i Vest politidistrikt holder til i Bergen og består av de tidligere operasjonssentralene for Hordaland og Sogn og Fjordane. Operasjonssentralen i Vest politidistrikt er den niende i rekken av nye operasjonssentraler i Norge. Operasjonssentralen er politidistriktets ledelses- og koordineringssentral for både planlagt og hendelsesstyrt operativ virksomhet i daglig drift og ved ekstraordinære hendelser og kriser. Politiet skal være bedre rustet for et økt trusselnivå. En felles operasjonssentral og felles rednings -og kriseledelse er en viktig del av dette. De tidligere 27 politidistriktene er nå slått sammen og har blitt til 12. Hvert politidistrikt har eller skal opprette én felles operasjonssentral for sitt distrikt. Sammenslåingen av operasjonssentralene er en del av reformen politiet nå gjennomgår. Politiet skal blant annet jobbe mer effektivt ved å ta i bruk nye metoder og ny teknologi, og operasjonssentralen er selve navet i politiets tjenester. Medarbeiderne på operasjonssentralen får opplæring i kriseledelse og arbeidsmetodikk som skal støtte straksetterforskning og politiarbeid på stedet. Operasjonssentralen skal ha oversikt, kunnskap og evne til å håndtere kriser som oppstår og styre patruljene der de trengs mest. Lokal kunnskap er viktig og i forberedelsene til driftssetting av ny operasjonssentral er dette en av tingene som det har vært fokus på å øke kunnskap om. Det viktigste er likevel å ha god og kompetent bemanning som operere på samme måte uavhengig av hvor det skjer. Dette gir et likere politi. Dagens teknologi kan vise hvor innringeren befinner seg, og gi en god veibeskrivelse fram til stedet. Det er likevel den lokale patruljen med god lokal kunnskap som blir det viktigste redskapet til operasjonssentralen. Ledelsen ved operasjonssentralen er også styrket med en fagleder for samband og en fagansvarlig for opplæring. Det vil også bli en egen oppdragsleder for hvert oppdrag. Operasjonslederen blir den øverste operative lederen. Ingen endring for innbyggere Det blir ingen endring for innbyggere. De skal forholde seg likedan, og ringe 112 i nødstilfeller, og 02800 ellers. Det de vil merke som er annerledes, er hvordan politiet jobber på stedet. I dag gjør politiet stort sett ferdig både avhør og åstedsarbeid på stedet, og det er sjeldnere at folk blir kalt inn til avhør i etterkant. Det er ment å gi en mer effektiv straffesaksbehandling. Vanylven lensmannsdistrikt går over til Møre og Romsdal politidistrikt I ettermiddag onsdag 8. november blir også Vanylven lensmannsdistrikt en del av Møre og Romsdal politidistrikt. Tidligere har Vanylven lensmannsdistrikt vært del av Sogn og Fjordane. Overgangen skjer i forbindelse med at det blir en ny felles operasjonssentral i Vest politidistrikt. I alt 4 årsverk blir formelt overført til Møre og Romsdal politidistrikt. Endringen skal ikke merkes på tjenestene som blir levert ute. Vaktsamarbeidet med Nordfjord vil fortsette. Fakta Vest politidistrikt: Vest politidistrikt dekker 54 kommuner, med til sammen rundt 590 000 innbyggere, og har om lag 1300 ansatte.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/11/08/na-har-vest-politidistrikt-en-felles-operasjonssentral/
Ikke mottatt saker fra australsk politi	På bakgrunn av VGs omtale av nordmenn på et overgrepsforum, har Kripos bedt australsk politi om informasjon. Australsk politi har per nå ikke funnet norske brukere som kan knyttes til overgrepsmateriale. VG har i høst omtalt en australsk politioperasjon og i en rekke saker beskrevet aktiviteten på et overgrepsforum på det mørke nettet, etterforsket av australsk politi. VG har i sine artikler anslått at rundt tretti nordmenn har operert på dette forumet. Kripos har, på bakgrunn av omtalen, tatt kontakt med australsk politi og etterspurt informasjon om norske brukere. Australsk politi har meddelt Kripos at de så langt ikke har funnet norske brukere som kan knyttes til overgrepsmateriale. I lys av den offentlige omtalen denne operasjonen har fått, ga Kripos en status om saken på et møte hos Riksadvokaten mandag. Mottar jevnlig informasjon Kripos har ved en tidligere anledning mottatt informasjon knyttet til det omtalte forumet. Den informasjonen kom fra canadisk politi i januar 2017 og gjaldt omtale av en norsk bruker på forumet. Det forelå ikke dokumentasjon som ga grunnlag for å opprette straffesak, men informasjonen fra canadisk politi ble oversendt Trøndelag politidistrikt for vurdering. Det er viktig å understreke at Kripos jevnlig mottar informasjon fra ulike land om norske saker. Dette er informasjon som vi følger opp, vurderer og prioriterer. Mengden overgrepsmateriale på internett, og mengden informasjon vi får fra utlandet om nordmenn som laster ned, deler og produserer overgrepsmateriale, er enorm. Samtidig har etterforsking av seksuelle overgrep mot barn svært høy prioritet. Vi må prioritere saker etter alvorlighetsgrad og samtidig vurdere hvorvidt og hvordan informasjon vi mottar kan brukes i Norge. Fra den australske operasjonen omtalt i VG har det så langt altså ikke kommet opplysninger til Kripos om norske brukere. Dersom VG selv sitter på dokumentasjon om en rekke norske overgripere ber vi redaksjonen fremlegge dette for oss.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/11/07/status-australsk-operasjon/
Politiet skal øve meir	- Vår ambisjon er at heile politiet innan tre til fire år skal ha gjennomført kontraterrorøvelsen Nordlys, seier politidirektør Odd Reidar Humlegård, etter at øvelsen denne veka blei gjennomført i Oslo og Agder. Video fra øvelse Nordlys utenfor Stortinget. VideoPolitiet	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/11/03/politiet-skal-ove-meir/
Olympic Commander: Russisk borger under kontroll etter grensekontroll i Middelhavet	Det norske skipet Olympic Commander tok i natt kontroll over en seilbåt med 48 migranter om bord, øst for Italia. Mannskapet har tatt hånd om migrantene og har kontroll på føreren av båten. Oppdraget i Middelhavet har siden 2016 endret karakter, fra mange redninger til mer grensekontroll. Natt til torsdag 2. november oppdaget mannskapet på Olympic Commander en seilbåt øst for Italia, som ikke svarte på oppkall. Styrkesjefen sendte ut to båt-team som kontrollerte båten. Det ble raskt klart at båten ble brukt til å frakte migranter. Antatt russisk båtfører Båten var en 49 fots seilbåt og totalt tok vi kontroll på 48 mennesker ombord. Blant dem en syv år gammel gutt og en dame gravid i 7. måned. Føreren, som vil bli fulgt opp av italienske myndigheter, er angivelig russisk statsborger. -Vi har gjort kriminaltekniske undersøkelser av seilbåten og sikret bevis for å dokumentere straffbare forhold, sier styrkesjef Jørgen Berg. Mer grensekontroll, færre redninger Oppdraget i Middelhavet har endret seg siden Norge ble med sommeren 2015. Antallet migranter som kommer fra Libya til Italia har gått kraftig ned i 2017 og oppdraget til Olympic Commander innebærer nå i større grad rene grensekontrollopdrag. Det innebærer blant annet sjekk av båter og observasjoner som meldes inn til italienske myndigheter og Frontex. Gjennom sin tilstedeværelse har det norske mannskapet bidratt til kriminalitetsbekjempelse og kontroll med migrasjonen til Europa. Olympic commander, med mannskap fra politiet, Forsvaret og Olympic commander, er en del av Operasjon Triton sammen med flere andre land. Operasjonen ledes av Frontex som er EUs grensekontrollbyrå. Operasjon Triton i 2017 I Operasjon Triton totalt var det per 24.10 loggført 1291 hendelser hittil i 2017. 1236 av hendelsene har handlet om ulovlig migrasjon. 106.209 ulovlige migranter er tatt hånd om og registrert i Italia 244 medhjelpere i menneskesmuglernettverkene er pågrepet. 21 tilfeller av narkotikasmugling er avslørt. Totalt 23 tonn med marihuana er beslaglagt Ett tilfelle av sigarettsmugling er avslørt. 1,2 tonn med tobakk ble beslaglagt. Det er rapportert om syv tilfeller av forurensing i Middelhavet. Det er sendt inn 640 observasjoner av fiskefartøyer til italienske myndigheter. Fiskefartøy brukes ofte til menneskesmugling. Ved å kontrollere båter som kan mistenkes for å ha migranter om bord, får italienerne også god oversikt over fisket som gjennomføres i deres økonomiske sone. Det norske bidraget Det norske bidraget, først med Siem Pilot, så med Olympic commander, har siden sommeren 2015 bragt over 35 000 migranter i sikkerhet. Det er meldt inn over 200 persons of interest til italiensk politi og over 200 mulige vitner. Det er bragt i land 99 døde mennesker.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/11/02/olympic-commander-migrantkontroll/
Trafikk og barnesikring – fortsatt mye å hente	Trafikksikkerhetsarbeid skal være en integrert del av barnehagehverdagen. Personalet i barnehagene må gi barna opplæringen som skal til og politiet sammen med blant andre Trygg Trafikk støtter gjennomføringen. Felles er nullvisjonen: Ingen drepte og hardt skadde i trafikken. Lenke til mer nyttig informasjon Politiets gode råd i trafikken Slik sikrer du barna best i bilen Sikring av bagasje - tips Trafikk i barnehagen Helse, miljø og sikkerhet i barnehager og skoler Trafikk i rammeplanen til barnehagene Hva sier forskriften om sikring i bil?	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/24/trafikk-og-barnesikring--fortsatt-mye-a-hente/
Sykkelauksjon på Forus	100 sykler skal auksjoneres bort. Onsdag 8. november blir det arrangert avsluttende sykkelauksjon for 2017 på Falck Forus i Stavanger. Øyvind Time er auksjonarius. Vi har bankterminal. Tidspunkt: kl. 17.30 Adresse: Fabrikkveien 2, 4033 Stavanger	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/11/01/sykkelauksjon/
Ny rapport om kultur, holdninger og ledelse i politiet	Politiet har iverksatt en rekke tiltak for å styrke kultur, holdninger og ledelse i etaten. En ny Difi-rapport viser at tiltakene har effekt. Etablering av en nasjonal ledergruppe, gode prosesser for rekruttering av ledere i nye distrikt og lederprogram for førstelinjeledere er blant tiltakene som trekkes fram. Direktoratet for IKT og forvaltning (Difi) som evaluerer nærpolitireformen skriver at tiltakene har god støtte blant ledere, tillitsvalgte og Justisdepartementet. I tillegg får de gode tilbakemeldinger fra de som så langt har deltatt eller som omfattes av dem. Mulig å endre kultur Samtidig sier rapporten at det er ikke bare er én kultur i politiet. Hva som er ønsket kultur kan bli uklart for medarbeiderne, og kan resultere i at det ikke blir endring der det er behov for det. Derfor må lederne fremover være tydelig på hva som er ønsket kultur og være gode rollemodeller, mener Difi. Kulturendringer er mulig, men krever innsats for å få til – og det tar tid å realisere dem. Politireformen er fortsatt i en tidlig fase, og Difi mener det viktigste nå er å sikre gjennomføring og gjennomslag for de tiltakene som er innført i hele organisasjonen. – Jeg er glad for at Difi sier vi ikke trenger nye tiltak nå, men at vi må la de vi har innført få virke. I tillegg ser de positivt på hvordan vi jobber med arbeidsprosesser og struktur. Politiet vil ta i bruk nye måter å jobbe på gjennom politireformen, og dette er noe som påvirker kulturen vår i stor grad, og som vi vil merke effektene av fremover, sier HR-direktør Karin Aslaksen. Difis rapport: Underveisrapportering om kultur, holdninger og ledelse Pressemelding Justisdepartementet: Evaluering av nærpolitireformen	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/30/difi-rapport-om-kultur-holdninger-og-ledelse/
Stengt i pass- og utlendingsseksjonene 8. nov	8. november vil det være stengt i pass- og utlendingsseksjonene i Sør-Vest politidistrikt. Dette er på grunn av oppdatering av datasystemer. 	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/30/stengt-i-pass--og-utlendingsseksjonen/
Stadig flere anmelder hatkriminalitet	I 2016 ble det anmeldt 466 saker, noe som er en økning fra 2015 på 34,3 prosent. Tallene fremkommer i en ny rapport fra Politidirektoratet om hatkriminalitet. Hatkriminalitet defineres som lovbrudd som har sin bakgrunn i negative holdninger til andres religion eller livssyn, hudfarge, nasjonale eller etniske opprinnelse, homofile orientering eller nedsatte funksjonsevne. Hatkriminalitet kan derfor gjelde ulike kriminalitetstyper i straffeloven, som vold, trusler, skadeverk, mm. Hudfarge og etnisk opprinnelse Negativ holdning til hudfarge eller etnisk opprinnelse ble oftest oppgitt som grunnlag i anmeldelsene, enten ved at det var registrert i anmeldelsen eller det direkte fremgikk av straffebudet. To tredeler av grunnlagene hadde sammenheng med hudfarge eller etnisk opprinnelse, 18,7 prosent hadde sammenheng med religion/livssyn og 12,1 prosent med homofil orientering. Nedsatt funksjonsevne var registrert som grunnlag i 7 anmeldelser. Positiv økning - Politidirektoratet vurderer økningen i antallet anmeldelser som positiv. Det anses å ha sammenheng med at flere saker avdekkes og blir registrert. Et høyere kunnskapsnivå om hatkriminalitet generelt gjør samfunnet og politiet bedre rustet til å forebygge og bekjempe hatkriminalitet, sier avdelingsdirektør Kristin O. Kvigne i politifagavdelingen i Politidirektoratet. Største alvor Kvigne sier at Politidirektoratet vil bidra til at hatkriminalitet får oppmerksomhet i politiet og tas på største alvor. Direktoratet vil følge opp og samarbeide med politidistriktene, bidra til erfaringsutveksling, identifisering av utfordringer og videreutvikling av fagfeltet. Et arbeid for å utarbeide en veileder for registrering av hatkrim er også iverksatt, og blir ferdigstilt i løpet av året. Anmeldelser med hatmotiv, rapport for 2016 (PDF) Flere rapporter om hatkriminalitet Råd og forebygging, hatkriminialitet	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/26/hatkrim-2016/
Hittegodsauksjon i Larvik	Tirsdag 7. november kl 16.00 blir hittegodsauksjon for Larvik og Sandefjord politistasjoner avholdt i lokalene til Viking Redningstjeneste på Bommestad i Larvik Visning av sykler på auksjonsdag fra kl 1500 hos Viking Bommestad. Av gods som er til salgs: Sykler, 5 gitarer, 2 kameralinser, verktøy, kajakk og jolle.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/25/hittegodsauksjon-vestfold---sor/
Politiet får fortsette med kameraovervåking	Innlandet politidistrikt fikk mandag 23.10.17 medhold i Personvernnemda om å fortsette med kameraovervåkingen i Brumunddal sentrum. I oktober 2016 ba Datatilsynet politiet om å avslutte overvåkingen, men politiet påklaget vedtaket. Forebyggende effekt Nemda har nå kommet frem til at Innlandet politidistrikt må gis medhold i klagen på Datatilsynets vedtak. De mener fordelene for politiet er større enn ulempene for personene som blir overvåket. - Dette har vi jobbet lenge for, og denne avgjørelsen er av stor betydning for innbyggerne i Brumunddal, sier lensmann i Ringsaker, Terje Krogstad. De seks kameraene som er plassert i Brumunddal sentrum gjør opptak hele døgnet. Opptakene brukes forebyggende og bidrar til at uønskede situasjoner og kriminelle handlinger kan unngås.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/24/medhold-i-personvernnemda-om-overvaking/
Hittegodsauksjon i Haugesund	Sykler og diverse auksjoneres bort. Onsdag 25. oktober avholder politiet hittegodsauksjon i Haugesund. Denne gangen kan en sikre seg sykler, gullsmedvarer, armbåndsur og diverse. Auksjonen avholdes i lokalene til Haugaland Bilberging i Spannaveien 144. Vi starter klokken 10.00 og Kåre Ravn Ottesen er auksjonarius. Gjenstandene kan besiktiges like før. Kun kontant betaling. Velkommen!	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/20/sor-vest---hittegods-haugesund/
Savnet klatrer i Lofoten	Klatrer funnet død (melding oppdatert kl 12.30) Klatreren som var savnet etter fall i fjellet Vågakallen er nå funnet omkommet og han er hentet ned fra fjellet. Nærmeste pårørende i Sverige er varslet. Politiet vil rutinemessig gjøre undersøkelser i saken. Det er ikke noe som indikerer at det vil bli noen straffesak. Alt tyder på at det er en ulykke med tragisk utfall. Vi takker for vel utført jobb av de andre nødetatene, HRS, frivillige og egne mannskaper.   Mendling sendt ut kl 09.50 Torsdag kveld kl 21.40 fikk politiet i Nordland melding om at en person hadde falt i forbindelse med en klatretur på Vågakallen i Lofoten. Det var turkameraten som meldte fra til politiet. Sea King ble sendt ut og turkameraten som er uskadd ble raskt plukket opp. Redningshelikoptret fortsatte deretter å lete etter den savnede. Området hvor han hadde falt er bratt og utilgjengelig og ca kl 01.00 i natt ble redningsaksjonen midlertidig stoppet pga mørket. Redningsaksjonen blir gjenopptatt fredag formiddag. Det vil bli satt inn mannskaper fra Alpine redningsgruppen som skal søke til fots i terrenget. Disse vil bli fraktet inn med Sea King. Det vurderes også bruk av drone for å søke fra luften. Været i området er klart og fint og skal ikke være til hinder for leteaksjonen. Politiet anser aksjonen som et redningsoppdrag, og har håp om å finne den saknede i livet. De to klatrerne er menn i slutten av 20 årene, fra Sverige. Klatreturen skal ha vært organisert av dem selv. Politiet i Nordland har via det svenske politi etablert dialog med savnedes familie i Sverige.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/20/leter-etter-savnet-klatrer-i-lofoten/
Økte bøter for bæring av kniv på offentlig sted i Oslo politidistrikt	Oslo politidistrikt øker nå bøtene for bæring av kniv på offentlig sted. Den siste tiden har det vært flere episoder hvor kniv, eller lignende har vært brukt og for å skade personer. Den maksimale boten for bæring kniv økes nå til 20000,- kroner. Som et minimum vil boten være 12000,- kroner. For at boten skal bli på maksimalnivået 20000,- kroner må det foreligge momenter som gjør det mer alvorlig eller straffeskjerpende å bære kniv på offentlig sted. Det kan være type kniv som besittes, om kniven bæres i konfliktsituasjoner, innen bestemte miljøer og på bestemte steder, De nye bøtesatsene gjelder i Oslo politidistrikt som dekker kommunene Asker, Bærum og Oslo. Oslo politidistrikt har jevnlige knivaksjoner hvor vi visiterer personer i utsatte områder. - Økte bøter er et tiltak for å bevisstgjøre og for å forebygge voldskriminalitet som lett kan oppstå når noen bærer kniv. Det er svært få som har nødvendig behov for å bære kniv på offentlig sted kveld og natt, sier leder for felles enhet for påtale i Oslo politidistrikt Beate Brinch Sand. Knivbruk kan gi alvorlig skader og trusselsituasjoner kan lett oppstå når noen bærer kniv. Dersom noen tas flere ganger med kniv skal det tas ut tiltale med påstand om straff, fengsel, ungdom eller samfunnsstraff. Forbudet gjelder ikke bare kniver, men også andre skarpe redskap som er egnet til å påføre noen en kroppskrenkelse. I flere år har bøtesatsen i Oslo politidistrikt vært 8000 kroner ved vedtagelse av forelegg for bæring av kniv og 9500 dersom saken ender i retten. Dersom noen anmeldes for bæring av kniv vil det nå utferdiges bøter mellom 12000-20000 kroner. Det nye bøtenivået vil raskt bli oversendt Oslo tingrett dersom den som får boten ikke vedtar den for å få domstolens prøvelse av det skjerpede bøtenivået.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/18/okte-boter-for-baring-av-kniv-pa-offentlig-sted-i-oslo-politidistrikt/
Rettspraksis i hatkrimsaker: Et utvalg saker fra Oslo tingrett 2015-2017	Oslo politidistrikt har sett nærmere på et utvalg dommer for å bidra til økt kompetanse om hva hatkriminalitet er – og hva det ikke er. Oslo politidistrikt har de siste årene jobbet med å forbedre egen etterforskning av hatkriminalitet, gjennom opprettelsen av en egen hatkrimgruppe og opplæring av våre mannskaper. Samtidig ønsker vi å bidra til økt kunnskap om hatkriminalitet generelt i samfunnet. Det har tidligere vært vanskelig å si særlig om rettspraksis på området, fordi det har vært få dommer som konkret omhandler hatkriminalitet. Nå er det imidlertid kommet flere. I dette heftet har vi sett nærmere på 13 domsavsigelser i Oslo tingrett i perioden 2015 til 2017 som gjelder hatkriminalitet. Målet er å gi en enkel innføring i rettspraksis – altså hvordan domstolene vurderer hatkriminalitet. De 13 omtalte sakene er etterforsket ved hatkrimgruppen i Oslo politidistrikt. Elleve endte med domfellelse, mens to endte med frifinnelse. Heftet kan lastes ned her: Rettspraksis i hatkrimsaker: Et utvalg saker fra Oslo tingrett 2015–2017 Les mer om hatkriminalitet på denne samlesiden	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/18/oslo_rettspraksis-i-hatkrimsaker/
Politiet oppforderer publikum til å anmelde tyverier	Ved Lillehammer politistasjon etterforskes en sak hvor det er beslaglagt en rekke gjenstander som antas å være tyvegods. Politiet har tatt beslag i flere sykler, sykkeldeler, elektrisk håndverktøy av forskjellig slag, kompressor, motorsag, støvsugere, kantklippere og strømaggregat. Beskriv det du har mistet Det arbeides stadig med å forsøke å spore dette godset til tyverianmeldelser som er inngitt det siste halve året. Politiet oppfordrer personer eller firma som har vært utsatt for slike tyverier og hittil ikke har anmeldt forholdet, om nettopp å anmelde forholdet. Det er da viktig å beskrive den stjålne gjenstanden så godt som mulig, eventuelt med navn, særkjenne eller skader. Ta kontakt Henstillingen er altså at de som er frastjålet gjenstander som nevnt, tar kontakt med etterforskningsseksjonen ved Lillehammer politistasjon. Kontakt etterforskningsseksjonen ved Lillehammer politistasjon på dagtid via sentralbordet 625 39000.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/17/innlandet-ber-publikum-anmelde-tyverier/
Hittegodsauksjon - Porsgrunn 24. oktober 2017	Hittegodsauksjon avholdes i Porsgrunn tirsdag 24.oktober kl. 1000 hos Grenland Bilberging AS (tidl. Falck), Lilleelvgt. 34, Porsgrunn Av det som skal auksjoneres bort er: Ca 65 sykler, div.gull- og sølvsmykker noe verktøy, en lydplanke og annet løsøre. Hittegodset kan besiktiges en time før auksjonen begynner. Kun kontant salg, det finnes betalingsterminal for bank axept-kort.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/17/hittegodsauksjon---skien-24.-oktober-2017/
Status i etterforsking etter ulykke	Politiet er i den innledende etterforskning etter trafikkulykken i Drammen fredag morgen 13. oktober der en 14 år gammel gutt fra Lier mistet livet. Det gjenstår fortsatt flere avhør. Avdøde skal obduseres og politiet venter også svar på de tekniske undersøkelsene. Det er derfor for tidlig å si noe mer om hendelsesforløpet som medførte det tragiske utfallet der gutten mistet livet. Fører av lastebilen har formelt status som mistenkt, og er avhørt som dette, det er ikke tatt beslag i sjåførens førerkort. Noen av elevene og andre som var vitne til ulykken har blitt avhørt, men flere avhør gjenstår. - De som har vært vitne til hendelsen er selvsagt sterkt preget av dette. Vi ønsker nå å få inn mest mulig informasjon om forløpet, slik at vi kan få et klarere bilde av hva som har skjedd, sier politiadvokat Ingvild Lærum i Sør-Øst politidistrikt. Lier kommune etablerte sitt kriseteam rett etter hendelsen, og skolen har gjort flere tiltak overfor elevene på Høvik skole der gutten var elev. – Ivaretagelse av de som er berørt av denne hendelsen er ekstra viktig, sier politistasjonssjef i Drammen, Øyvind Aas.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/16/status-i-etterforskingen-etter-ulykke/
Politiets oppgaver ved fjellskred	Det er politiet som har ansvar for å sørge for sikkerheten og at ingen blir utsatt for fare i en situasjon som den som nå er i Rauma kommune. Der satte NVE opp farenivået til rødt søndag 15. oktober for det rasutsatte området Veslemannen på fjellformasjonen Mannen i Romsdalen. Mer om fjellskred og politiet Mer om fjellskred og politiets oppgaver Dagsrapporter for Veslemannen (NVE) Spørsmål og svar om Veslemannen (NVE) Lovdata Politiloven § 27	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/16/politiets-oppgaver-ved-fjellskred/
Overgrep mot barn på internett	En av politiets aller viktigste jobber er å finne og identifisere barn som utsettes for overgrep. Vårt mål er å få slutt på overgrepene og stille de skyldige til ansvar, skriver Kripos-sjef Ketil Haukaas. Noen synes kanskje det er rart når vi ikke vil kommentere en konkret aksjon eller sak, som den australske operasjonen omtalt i VG denne uka. De som kjenner politiet vet likevel at det ofte er slik, uavhengig av kriminalitetsform. I mange tilfeller kan vi ikke opplyse om de etterforskningsskrittene som gjøres eller hvilke politiaksjoner eller etterforskinger som pågår, i Norge eller andre land. Forteller vi noe på feil tidspunkt, risikerer vi å miste muligheten for å sikre bevis i de sakene vi og kolleger i andre land ønsker å løse. Omfattende bevissikring For snart ett år siden ble politioperasjonen Dark Room offentlig kjent, en av flere store politisatsinger i Norge som avdekket alvorlige overgrep mot barn. Operasjon Dark Room hadde pågått i lang tid før politiet kunne snakke offentlig om den. Slik er det nesten alltid. Sakene krever omfattende etterforskning og sikring av bevis før de kan bli kjent for alle. Juridiske rammer Nøkkelen når vi etterforsker overgrep på internett er å ikke telle filer eller antall bilder, men grave dypere, identifisere barna og avdekke overgripere. Mengden overgrepsmateriale er enorm, og det kommer derfor svært godt med at politikerne har gitt mer penger til dette arbeidet. Norsk politi må alltid jobbe med de verktøyene vi er gitt og innenfor de juridiske rammene som er satt opp for oss. Når vi i Norge mottar opplysninger fra utenlandske etterforskninger er det som regel gått noe tid. Vår kanskje største utfordring er da at IP-adresser slettes etter 21 dager. Dette innebærer ofte at muligheten for å sikre bevis er tapt og gjerningsmenn går fri. Vår evne til å oppklare saker vil bli betydelig bedre hvis dette problemet løses.	https://www.politiet.no/aktuelt-tall-og-fakta/aktuelt/nyheter/2017/10/14/overgrep-mot-barn-pa-internett/
