Filippinene: Voldsomt vulkanutbrudd kan være nært forestående. Myndighetene på Filippinene advarer at et voldsomt utbrudd fra vulkanen Mayon kan finne sted i løpet av timer eller dager, skriver nyhetsbyrået AP. Askeskyen fra Mayon strakte seg tirsdag opptil 3 kilometer opp i lufta. Natt til tirsdag sto lavaspruten på det meste 700 meter opp fra krateret og askeskyene strakte seg opptil 3 kilometer opp i lufta, ifølge det filippinske instituttet for vulkanologi og seismologi. Et eksplosivt utbrudd mandag var det kraftigste siden aktiviteten i vulkanen begynte å ta seg opp igjen for litt over ei uke siden. Søndag 14. januar oppjusterte myndighetene beredskapsnivået til nivå 3, etter å ha observert damputbrudd og glør fra lava fra vulkanen. Farenivået er nå hevet til fire, på en skala der fem er det øverste. Ingen sikt Dag to av utbruddet fra Mayon-vulkanen på Filippinene har ført til at flere tusen er evakuert fra hjemmene sine. Faresonen er utvidet til 8 kilometer rundt krateret, og flere tusen innbyggere er evakuert fra hjemmene sine. Myndighetene i provinsen Albay, der Mayon ligger, opplyser at flere enn 40.000 personer befinner seg i evakueringssentre. Vulkansk aske falt mandag i et titalls landsbyer i Albay og naboprovinsen Camarines Sur. Det var som om det var natt midt på dagen. I noen områder var det ingen sikt, fordi asken falt så tjukt, sier Jukes Nunez, en tjenestemann i Albay-provinsen. Det er ikke meldt om omkomne eller skadde. En mann vasker vinduet på en buss i buen Liago i Albay-provinsen, der vulkanen Mayon ligger. Stor aktivitet Mayon, som ligger rundt 330 kilometer sørøst for hovedstaden Manila, er Filippinenes mest aktive vulkan. Siden år 1616 er det registrert rund 50 utbrudd i Mayon, det mest voldsomme i 1814 da over 1.200 mennesker mistet livet. I 2009 flyktet nesten 50.000 mennesker fra området rundt vulkanen, etter at den begynte å spy ut røyk og aske Filippinene ligger langs den såkalte Ildringen i Stillehavet, et område kjent for jordskjelv og vulkansk aktivitet. Landet har rundt 22 aktive vulkaner.	Ingen sikt Dag to av utbruddet fra Mayon-vulkanen på Filippinene har ført til at flere tusen er evakuert fra hjemmene sine.	Det var som om det var natt midt på dagen. I 2009 flyktet nesten 50.000 mennesker fra området rundt vulkanen, etter at den begynte å spy ut røyk og aske Filippinene ligger langs den såkalte Ildringen i Stillehavet, et område kjent for jordskjelv og vulkansk aktivitet.	Nei
Snø skaper kaos i Davos. Med deler av togsporet til Davos nedgravd i snø mandag, hadde flere delegater til årets toppmøte vanskelig for å nå frem til arrangementene i tide. World Economic Forum samler mange av verdens absolutt fremste politikere, næringslivsledere og andre samfunnstopper. Flere ankommer normalt i helikopter, men det tette snødrevet denne uken har også gjort det vanskelig for pilotene å se og lande. Laster Twitter-innhold Arrangementer avlyst Enkelte av arrangementene mandag ble avlyst som følge av været og forsinkelsene det medførte. Nyhetsbyrået Reuters rapporterer om delegater i veikanten som måtte vente på hjelp for å få limousinene sine på veien igjen. Kommunikasjonssjef Adrian Monck i World Economic Forum sier til Reuters at det ser ut til å være det kraftigste snøfallet som rammer toppmøtet på omlag 18 år, men at det er mer til besvær enn en trussel for gjennomføringen av arrangementet. Gir Trump siste ordet Indias statsminister Narendra Modi innleder det topptunge møtet tirsdag. I år deltar 3.000 ledere fra hele verden under overskriften «Å skape en felles fremtid i en verden i oppbrudd». Trump får siste ord når toppmøtet avsluttes fredag. Laster Twitter-innhold Donald Trump blir den første amerikanske presidenten som reiser til Verdens økonomiske forum (WEF) siden Bill Clinton deltok i 2000. Les: Ikke hvilken som helst president som kommer Han er ikke den eneste presidenten som vekker oppsikt på årets gjesteliste. Når verdens maktelite møtes i Davos kritiseres de for å legge til rette for at de superrike blir stadig rikere, fremfor å sikre en felles fremtid for alle. Det gjør også Zimbabwes ferske leder Emmerson Mnangagwa, som selv opplyste på Twitter i går at han er den første sittende presidenten i Zimbabwe som deltar på toppmøtet i den sveitsiske alpelandsbyen. Les: Mugabes håndlanger Det nye Zimbabwe er åpne for handel, ser mot fremtiden og er klare til å gjenopprette sin plass i familien av nasjoner, skriver Emmerson Mnangagwa på Twitter. Laster Twitter-innhold 1 prosent får 82 prosent av veksten Oxfam legger hvert år frem en rapport om velstandsutvikling i forkant av World Economic Forum i Davos. Tallene har tidligere vært gjenstand for debatt, så også i år. Les: Oxfam: 82 prosent av formueveksten går til 1 prosent av verdens befolkning I den siste rapporten hevder hjelpeorganisasjonen at rikdommen til verdens dollarmilliardærer har vokst seks ganger raskere enn for vanlige arbeidere siden 2010. Laster Twitter-innhold Mellom mars 2016 og mars 2017 skal verden ha fått én ny dollarmilliardær annenhver dag. Oxfam bruker tallmaterialet til å tegne et bilde av en global økonomi hvor noen få superrike blir stadig rikere, mens hundrevis av millioner mennesker sliter med å få endene til å møtes. Laster Twitter-innhold Kun kvinnelige møteledere Blant de over 2500 gjestene er også kronprinsparet og statsminister Erna Solberg (H). Solberg skal være en av syv såkalte «co-chairs», møteledere for forsamlingen. Les: Solberg foreslo #MeToo-kampanje mot korrupsjon på Davos-møte Forumet har tidligere fått kritikk for den lave andelen kvinner på møtet, skriver CNBC. Som svar på kritikken er alle årets møteledere kvinner. På listen finner man blant annet sjef for Det internasjonale pengefondet, Christine Lagarde. I en felles kronikk skriver Solberg og Lagarde at kampanjene «metoo» og «equalpay» danner et bakteppe for årets møte. En mann forsøker å ta seg frem til kongressenteret i Davos for å delta i møter. Bollywood-skuespiller hyllet Mandag ble Bollywood-skuespilleren Shah Rukh Khan, Hollywood-stjernen Cate Blanchett og sangeren Elton John tildelt World Economic Forums priser for sitt arbeide med å øke bevisstheten omkring menneskerettigheter. Forumet skriver på sine nettsider at kunstnere er unike fordi de speiler samfunnet slik at brytninger blir tydeligere, samtidig som man blir minnet på de felles verdiene vi deler. De såkalte «Crytal Awards» ble ikke rammet av snøfallet, og ble mandag delt ut for 24. gang som planlagt. Laster Twitter-innhold	Kommunikasjonssjef Adrian Monck i World Economic Forum sier til Reuters at det ser ut til å være det kraftigste snøfallet som rammer toppmøtet på omlag 18 år, men at det er mer til besvær enn en trussel for gjennomføringen av arrangementet.	Med deler av togsporet til Davos nedgravd i snø mandag, hadde flere delegater til årets toppmøte vanskelig for å nå frem til arrangementene i tide. Kommunikasjonssjef Adrian Monck i World Economic Forum sier til Reuters at det ser ut til å være det kraftigste snøfallet som rammer toppmøtet på omlag	Nei
Tror mer permisjon vil redusere depresjon. Jeg ble ikke friskmeldt hundre prosent fra svangerskapsdepresjonen før gutta var nesten tre år. Jeg tror ikke det hadde blitt så ille hvis jeg og mannen hadde fått fire måneder permisjon sammen, sier Ann-Siril Nordstrand. I går skrev NRK at foreldre som får tvillinger etter 1. juli 2018 får mulighet til å ta fire måneder ekstra permisjon sammen. Tvillingguttene hennes, Eirik og Vidar, ble født premature i uke 25. Nordstrand rakk ikke å opparbeide seg permisjonsrettigheter, og dermed fikk ikke barnas far permisjon heller. Hun ble derfor veldig alene om ansvaret. Det ble tøft. Vidar og Eirik ble født premature i uke 25. De veide henholdsvis 835 og 847 gram da de ble født. Her ligger de på brystet til mamma Ann-Siril Nordstrand. Jeg gjorde ikke annet enn å sterilisere flasker og mate. Det var bare mating og raping om hverandre. Jeg hadde gått under hvis ikke mamma og bestemor hadde bodd i nærheten, sier Ann-Siril Nordstrand som er fra Grimstad. Skyldes stress For tre år siden publiserte Folkehelseinstituttet (FHI) en rapport som viste at tvillingmødre har 77 prosent større risiko for å bli deprimerte enn andre mødre. Eivind Ystrøm, seniorforsker ved FHI, sto bak rapporten. Han tror lengre permisjon for tvillingforeldre er veien å gå for å få ned antall deprimerte mødre. Jeg tror absolutt det vil være et hensiktsmessig tiltak. Depresjon er en konsekvens av stress, og siden tvillingmødre ikke har dårligere psykisk helse i utgangspunktet kan vi anta at de blir mer slitne enn andre mødre, sier han. Seniorforsker Eivind Ystrøm ved Folkehelseinstituttet tror lengre tvillingpermisjon vil bidra til at færre tvillingmødre blir deprimerte. Les mer: Jeg ønsket både meg og barnet død Les mer: Fødselsdepresjon betyr mindre for barnet enn tidligere antatt En helt annen start FHI benyttet den norske mor og barn-undersøkelsen for å studere den psykiske helsen til tvillingmødre under graviditeten og i de første årene etter fødselen. Totalt var 1850 tvillingmødre og 85 000 «vanlige» mødre med. Ingun Ulven Lie, daglig leder i Tvillingforeldreforeningen, tror også mer permisjon vil være et viktig hjelpemiddel. Familien får en annen start på det nye livet som foreldre ved at begge kan være hjemme i fire måneder. Jeg tror nok det vil føre til at depresjon hos mødrene ikke vil være så framtredende, sier hun. Daglig leder i Tvillingforeldreforeningen, Ingun Ulven Lie, sier det er helt avgjørende å ha et par ekstra hender i starten når tvillingene er nyfødte. Viktig for samspillet Ulven Lie påpeker at for eksempel amming vil bli lettere når du er to. Å ha et par hender ekstra i starten er helt avgjørende. Det vil gi en større ro i familielivet og de kan bygge det nye livet sammen på en helt annen måte, sier hun. Tone Borøy, helsesøster ved Sentrum Helsestasjon, er enig med både Ingun Ulven Lie og Eivind Ystrøm. Jeg tror mindre stress i hverdagen vil påvirke den psykiske helsen positivt. Mindre stress og god psykisk helse er igjen viktig for samspillet mellom foreldre og barn, påpeker Borøy. Les mer: Jeg var alt annet enn lykkelig over å være mor Les mer: Filmskaper: Fødselsdepresjon forties	Les mer: Jeg ønsket både meg og barnet død Les mer: Fødselsdepresjon betyr mindre for barnet enn tidligere antatt En helt annen start FHI benyttet den norske mor og barn-undersøkelsen for å studere den psykiske helsen til tvillingmødre under graviditeten og i de første årene etter fødselen.	Jeg tror ikke det hadde blitt så ille hvis jeg og mannen hadde fått fire måneder permisjon sammen, sier Ann-Siril Nordstrand. Tone Borøy, helsesøster ved Sentrum Helsestasjon, er enig med både Ingun Ulven Lie og Eivind Ystrøm.	Nei
Mener regjeringen har somlet i metoo-arbeidet. Dersom en konflikt om seksuell trakassering ikke løses på arbeidsplassen, må man i dag ta saken til retten. Dette skjer nesten aldri. Det betyr at terskelen er for høy, mener Likestillingsombudet. Stortinget vedtok i juni i fjor at regjeringen skulle utrede et lavterskeltilbud for håndhevelse av forbudet mot seksuell trakassering. Det er nå inne i regjeringsplattformen, men opposisjonen mener det likevel er gjort for lite, for sent. Dette har ikke regjeringen levert på. De har heller ikke gitt en god forklaring på hvorfor, sier Ap-nestleder Hadia Tajik til NRK. Hun mener det haster å få på plass et bedre tilbud. Jeg ser helst at de leverer på dette i løpet av kort tid. Den verdensomspennende metoo-kampanjen viser at omfanget og behovet er stort, sier Tajik. Test deg selv: Når kan kollegaen din få sparken? SV: Hull i rettssikkerheten LEVERTE 12 FORSLAG: Freddy André Øvstegård er likestillingspolitisk talsperson for SV. SV leverte før jul et forslag med 12 tiltak mot seksuell trakassering. Freddy André Øvstegård er «100 prosent enig» i at diskrimineringsnemnda kan håndheve lovverket, slik Likestillingsog diskrimineringsombudet foreslår. Det er et hull når det gjelder rettssikkerheten til kvinner som blir utsatt for seksuell trakassering i dag. Mange blir kasteballer i systemet, fordi det ikke er noen som kan behandle deres saker, sier stortingsrepresentanten. Øvstegård sier mange ikke har ressurser til å ta sakene for domstolen, som i dag er det eneste tilbudet, og mener temaet har vært aktuelt så lange at «tiden for utredninger er forbi». Vi har utfordret likestillingsministeren på at det er behov for lavterskeltilbud. Da har man alltid vist til at det er en utredning. Punktet i den nye regjeringserklæringen er nok en gang noe som allerede var i gang, sier Øvstegård. KrF: Vanskelig å forstå I november i fjor, fire dager før SV, fremmet Rødt sine egne Metoo-forslag for Stortinget. Rødt tok også til orde for å gi likestillingsnemnda kompetanse til å håndtere saker som seksuell trakassering. Også KrF støtter forslaget fra Likestillingsombudet. Det er et godt forslag å få på plass et lavterskeltilbud man kan henvende seg til og få råd om veien videre, sier KrFs likestillingspolitiske talsperson Geir Jørgen Bekkevold. Noen ganger tar ting veldig lang tid. Regjeringen kan handle raskt i denne saken, og det er vanskelig å forstå hvorfor dette må utredes all den tid det er opplagt hva dette tilbudet skal være, sier han. Åslaug Sem-Jacobsen i Senterpartiet sier hun er positiv til Likestillingsombudets forslag, men bemerker at partiet ikke har behandlet dette ennå. Miljøpartiet De grønne sier de også ønsker at flere oppgaver legges til Diskrimineringsnemnda. MDG ivrer etter å få på plass et lavterskeltilbud for seksuell trakassering gjennom Likestillingsog diskrimineringsombudet, samt Diskrimineringsnemnda. Dette har vi stemt for på Stortinget, sier stortingsrepresentant Per Espen Stoknes. NYTT DEPARTEMENT: Linda Hofstad Helleland (H) er ny i stolen i Barneog likestillingsdepartementet. Hun overtok stillingen 17. januar.  Helleland: For tidlig å svare Den ferske barneog likestillingsministeren Linda Hofstad Helleland sier departementet vil utrede et lavterskeltilbud for håndheving av forbudet mot seksuell trakassering. Det er en utredning av problemstillingen Stortinget har bedt om. Mandatet for utredningen er ennå ikke klart, så det er for tidlig å svare på nærmere detaljer rundt framdriften, sier Helleland til NRK. Bakgrunnen for at det er domstolene (og ikke Diskrimineringsnemnda) som behandler disse sakene i dag er at saker om seksuell trakassering ofte innebærer større bevismessige utfordringer enn andre saker. Det vil naturlig inngå i utredningen av et lavterskeltilbud om det er den nye Diskrimineringsnemnda som skal behandle saker om seksuell trakassering, sier hun. Ap-regjering gjorde ikke endringer Helleland trekker fram at partene kan forstå og oppleve hendelser svært ulikt. Sakene finner ofte sted i lukkede rom der bare partene er til stede, slik at det ikke finnes vitner. Det var med denne begrunnelsen Stoltenberg 2-regjeringen ikke ville gjøre endringer i håndhevingen av saker om seksuell trakassering da forslag om ny likestillingslov ble fremmet for Stortinget i 2013. Den samme vurderingen lå til grunn da regjeringen foreslo endringer i håndhevingsapparatet våren 2017 uten å foreslå at den nye diskrimineringsnemnda skal håndheve disse sakene. Hofstad Helleland sier en rekke departementer har satt inn tiltak mot seksuell trakassering i ulike sektorer som helse, utdanning, kultur, justis og forsvaret. I tillegg til å utrede et lavterskeltilbud for håndheving av saker, vil jeg invitere til et møte for å høre hva ulike aktører gjør for å bekjempe seksuell trakassering og få innspill til hva de mener jeg som likestillingsminister bør gjøre. Jeg vil også sette saken på dagsorden på myndighetenes nasjonale likestillingskonferanse i februar, sier Helleland. Skjenket yngre kolleger kan han få sparken? Test deg selv med reelle «metoo-saker» fra retten Kanskje på tide at vi forstår mennene	Det vil naturlig inngå i utredningen av et lavterskeltilbud om det er den nye Diskrimineringsnemnda som skal behandle saker om seksuell trakassering, sier hun.	Dette har ikke regjeringen levert på. Det vil naturlig inngå i utredningen av et lavterskeltilbud om det er den nye Diskrimineringsnemnda som skal behandle saker om seksuell trakassering, sier hun.	Nei
Trekker tilbake tsunamivarsel etter jordskjelv i Alaska. Hvis du befinner deg i dette kystområdet, ta deg inn i landet og opp i høyden. Tsunamivarsler betyr at en tsunami med betydelig oversvømmelse er mulig, eller allerede forekommer, het det i en advarsel fra myndighetene i Alaska. Det ble utstedt tsunamivarsel for deler av Alaska og Canada. Men tirsdag ettermiddag melder National Tsunami Center at de trekker tilbake tsunamivarselet. Samtidig opplyser senteret at man fortsatt overvåker situasjonen etter skjelvet. Laster kart, vennligst vent... Det ble utstedt tsunamivarsel etter et kraftig jordskjelv med episenter i Alaskabukta. Nedjustert Jordskjelvets episenter var rundt 256 kilometer sørøst for Chiniak i Alaska, ifølge det amerikanske jordskjelvsenteret USGS. De anslo først styrken til 8,2, men har senere nedjustert den til 7,9. Skjelvet ble løst ut rundt 10 kilometer under havbunnen ved 10.30-tiden norsk tid, rundt 280 kilometer sørøst for byen Kodiak i delstaten Alaska. Nathaniel Moore var om bord på en båt i Kodiak, og han sier til CNN at han følte at «det ristet bra i et minutt». Han og andre om bord på båten gikk i land og begynte å ta seg opp i høyden etter tsunamivarselet. Hele byen evakuerer, sier Moore. I Anchorage, som ligger flere hundre kilometer unna Kodiak, bygde skjelvet seg sakte opp, ifølge Heather Rand. Jeg merket det i nesten et minutt før de virkelige rystelsene startet, sier hun. Aktivitet Deler av Alaska ligger på Ildringen, et hesteskoformet belte av dyphavsgroper, vulkanbelter og plategrenser som ligger langs randen av Stillehavet i Asia, Amerika og Oseania. Også andre steder langs ildringen har det vært aktivitet tirsdag. Indonesia ble rystet av et jordskjelv med styrke 6, ifølge AFP. Ifølge USGS hadde skjelvet en dybde på 43 kilometer. Det ble ikke utstedt tsunamivarsel. Laster Twitter-innhold Det er ikke meldt om omkomne, men myndighetene opplyser at seks studenter ble alvorlig skadd da taket på en skole på øya Java kollapset. I Japan skal en person ha omkommet og 16 personer være skadd etter at et vulkanutbrudd utløste et snøskred. Skredet skjedde ved et populært skianlegg ved byen Kusatsu sentralt i Japan. På Filippinene er det aktivitet i vulkanen Mayon, og myndighetene har advart at et voldsomt utbrudd kan finne sted i løpet av timer eller dager.	Det ble utstedt tsunamivarsel for deler av Alaska og Canada.. Det ble utstedt tsunamivarsel etter et kraftig jordskjelv med episenter i Alaskabukta.	Skjelvet ble løst ut rundt 10 kilometer under havbunnen ved 10.30-tiden norsk tid, rundt 280 kilometer sørøst for byen Kodiak i delstaten Alaska. Nathaniel Moore var om bord på en båt i Kodiak, og han sier til CNN at han følte at «det ristet bra i et minutt».	Nei
Utenlandsk sjåfør pågrepet etter køkaos. Det har i hele ettermiddag vært store køer på omkjøringsveien til E18 ved ferjeanløpet i Brevik. Trafikkproblemene skyldes først og fremst utenlandske vogntog som kjører i land uten å sette på kjettinger. Nektet å oppgi personalia Politiet i Telemark er oppgitt over at så mange yrkessjåfører fra utlandet ikke har forberedt seg på norske vinterforhold. Størst problemer skapte en ungarsk sjåfør som nektet å samarbeide med politiet. Sjåføren sperret trafikken i begge retninger på brua, og oppførselen hans var håpløs. Han nektet å samarbeide og ville ikke oppgi personalia, sier operasjonsleder hos politiet i Telemark, Geir Kastmo. Politiet har nå pågrepet sjåføren og har fått vogntoget hans ut av veien. Det gjør at det ble åpnet for trafikk igjen ved 20-tida, men det vil likevel ta tid før trafikken flyter som normalt. Utenlandske vogntog De store køene har gjort at bilister har blitt stående stille i over en time. Noen av dem inne i en tunnel. I hele ettermiddag har politiet fått meldinger om vogntog som står stille. Jeg tror ikke vi har fått melding om et eneste norsk vogntog som står, men det er flere utenlandske. Blant annet fra Litauen, Estland, Tsjekkia og Ungarn. Det er skuffende at yrkessjåførene ikke er bedre forberedt, sier Kastmo.	Politiet har nå pågrepet sjåføren og har fått vogntoget hans ut av veien.. Jeg tror ikke vi har fått melding om et eneste norsk vogntog som står, men det er flere utenlandske.	Politiet har nå pågrepet sjåføren og har fått vogntoget hans ut av veien. I hele ettermiddag har politiet fått meldinger om vogntog som står stille.	Nei
Britisk parlamentsmedlem sovnet under Brexit-debatt. Parlamentsmedlemmet Desmond Swayne sier han er flau og irritert etter at han sovnet under en Brexit-debatt i det britiske underhuset sist uke. Jeg sovnet i 30 sekunder. Det var det som skjedde. Det skal ikke skje igjen, sier Swayne til BBC, som først omtalte saken. Det var mens kollega Ken Clarke holdt et innlegg at Swayne bevilget seg en aldri så liten søvnpause. Svømmetur i Hyde Park Swayne sier han sovnet fordi han var trøtt og ikke fordi talen var kjedelig. 61-åringen sier han startet dagen grytidlig med en svømmetur i innsjøen The Serpentine i Hyde Park i London, og at dette kan forklare hvorfor han var så trøtt. Jeg hadde hatt en veldig lang dag, og har mye å gjøre. Jeg er sikker på at de fleste har opplevd å plutselig føle seg veldig trøtt, sa Swayne da han gjestet TV-programmet BBC 5 live. Se video av hendelsen øverst i saken. Storbritannia og EU brexit EU og Storbritannia er enige om en rammene for en avtale om britenes utmelding fra EU i mars 2019, og forhandlingene…	Parlamentsmedlemmet Desmond Swayne sier han er flau og irritert etter at han sovnet under en Brexit-debatt i det britiske underhuset sist uke.	Parlamentsmedlemmet Desmond Swayne sier han er flau og irritert etter at han sovnet under en Brexit-debatt i det britiske underhuset sist uke. Det var det som skjedde.	Nei
Rikshospitalet fraråder selvkirurgi på det sterkeste. Kim Alexander Tønseth er leder av nasjonal behandlingstjeneste for transseksualisme og klinikksjef for hode, hals og rekonstruktiv kirurgi ved Oslo universitetssykehus. Kirurgen advarer andre mot å gjennomføre lignende inngrep som Pavla Aleksandrovna Kovrigina har gjort. Hun skar av seg både penis og testikler hjemme i desperasjon. Selvkirurgi kan i verste fall føre til alvorlige blødninger, infeksjoner og er definitivt farlig å gjennomføre. Jeg fraråder det på det sterkeste, sier Tønseth. Hvor uvanlig er det at transpersoner gjør slike inngrep på seg selv, som Pavla har gjort? I løpet av en 15-årsperiode, har jeg nok bare hørt om 3–4 pasienter. For eksempel var det en biologisk mann som fikk avslag på behandling hos oss, og som deretter begynte å sette injeksjoner med soyaolje i brystene og rundt hoftene for å få kvinnelige former. Dette fraråder jeg selvsagt på det sterkeste, sier Tønseth. Stor økning av henviste pasienter Rikshospitalet, som er en del av Oslo universitetssykehus, er de eneste i landet som diagnostiserer og behandler transseksualisme. De siste fem årene har det vært en veldig stor økning i antall pasienter som henvises til utredning av transseksualisme, sier Tønseth. Transseksualisme defineres som en kjønnsidentitetsforstyrrelse der personen har en sterk og permanent overbevisning av å være det motsatte kjønn. Det har vært en økning av henviste pasienter i hele Norden, opplyser Tønseth. I Norge blir i overkant av 500 pasienter henvist til oss årlig. For ti år siden var det under 100 pasienter. Hva er årsaken til økningen, tror du? Jeg tenker at det har blitt mer åpenhet og mer bevissthet i befolkningen rundt kjønnsidentitet. Det har vært en del historier i media de siste årene om dette, sier Tønseth. Men det er langt fra alle som henvises som får tilbud om behandling. Strenge kriterier for diagnose Kriteriene for å få denne diagnosen (F64.0) er veldig strenge. Av de rundt 500 personene som nå årlig blir henvist til Rikshospitalet er det overkant av 100 som får diagnosen og tilbud om videre behandling. Vi har vært veldig konservative hos oss. Grunnen er at vi ikke ønsker å operere på personer som i etterkant angrer seg. Vi har i løpet av 15 år kun hatt tre tilfeller der personer ønsker å gå tilbake til sitt gamle kjønn, sier Tønseth. De må først igjennom en omfattende utredning som tar opp mot to år hos våre psykiatere og psykologer. Pasientene må ha en permanent overbevisning om å være det motsatte kjønn, over tid. I tillegg bør ikke pasientene ha for mange psykiatriske tilleggslidelser. En del kirurgi trenger mye etterbehandling. Hvis man ikke kan forholde seg til instrukser etter kirurgi, så går det ikke, sier Tønseth. Lager fungerende kjønnsorganer Rikshospitalet tilbyr hormonbehandling og kirurgi av kjønnsorganene: Testikler kan fjernes. Bryster kan fjernes, og brystimplantat kan opereres inn. En penis kan bygges om til en vagina, og motsatt. For de personene som går fra mann til kvinne klarer vi å lage kjønnsorganer som du kan ha samleie med, og oppnå orgasme med, hvis du hadde det før, sier Tønseth. For de personene som går fra kvinne til mann er det mer utfordrende, men klitoris er jo egentlig en liten penis. Vi kan for eksempel lage en funksjonell penis, men som maksimalt er sju centimeter. Dessuten kan vi legge inn testikkelimplantater. Men en ny problemstilling har dukket opp de siste årene: Noen av dem som blir henvist ønsker kun å få hormonbehandling, men ikke kirurgi eller kun deler av kirurgien. For eksempel kan ønsket være å bare få lagt inn brystimplantater, men å beholde penis. Vi har ikke noen vitenskapelig litteratur for å behandle disse. For vi vet ikke om hormonbehandling alene, eller delvis kirurgi, har den ønskede effekten på denne gruppe pasienter, siden vi har veldig liten vitenskapelig dokumentasjon. Men jeg mener disse pasientene bør få et bedre tilbud, oppfølging og støtte, sier Tønseth.	De siste fem årene har det vært en veldig stor økning i antall pasienter som henvises til utredning av transseksualisme, sier Tønseth.	Stor økning av henviste pasienter Rikshospitalet, som er en del av Oslo universitetssykehus, er de eneste i landet som diagnostiserer og behandler transseksualisme. De siste fem årene har det vært en veldig stor økning i antall pasienter som henvises til utredning av transseksualisme, sier Tønseth.	Nei
Fornærmet i Unge Høyre-saken håper saken blir henlagt. Det er helt uaktuelt for henne å bli eksponert ytterligere og bli utsatt for en slik sak. Hun har aldri anmeldt saken og ønsker det heller ikke nå, sier advokat Ellen Holager Andenæs til NRK. Mandag ble det klart at statsadvokaten har bedt politiet om å foreta innledende undersøkelser av anklager mot avgått Unge Høyre-leder Kristian Tonning Riise. Seksuell omgang med beruset 16-åring NRK får bekreftet at undersøkelsene gjelder påstandene om at Kristian Tonning Riise hadde seksuell omgang med en svært beruset 16-åring på et fylkesårsmøte i 2014, slik Aftenposten har skrevet om. Ifølge varselet skal Riise, som da var 25 år gammel og satt i sentralstyret i Unge Høyre, ha hatt seksuell omgang med den da 16 år gamle jenta, som var svært beruset og ute av stand til å gjøre rede for seg. Jeg ønsket ikke seksuell omgang med ham. Jeg var veldig beruset, og jeg husker veldig lite av hva som skjedde, sa jenta til Aftenposten. Hendelsen ble varslet inn til Unge Høyre umiddelbart av en som senere ble fylkesleder, men ble ikke fulgt opp. En etterforskning vil være et nytt overgrep Det er ikke jenta selv som varslet om denne hendelsen, påpeker Andenæs. Jenta har heller ikke noe ønske om at saken skal etterforskes nå. Hun ønsker ikke at denne saken blir noe av, men at den blir lagt bort. Hun ønsker ikke å bidra til saken. På vegne av min klient ønsker jeg at saken blir henlagt så raskt som mulig. Jenta sa til Aftenposten da avisen omtalte varselet, at hendelsen i 2014 hadde vært veldig vond, og at hun siden bare ville glemme saken. Andenæs påpeker at dersom politiet skal etterforske saken nå, vil det kunne bidra til ytterligere medieoppmerksomhet. Politiet har anledning til å etterforske, uansett hva de involverte måtte mene. Jeg mener likevel at det vil være hensynsløst mot jenta og et nytt overgrep mot henne, sier Andenæs til NRK. Riise glad for politi-undersøkelsene Kristian Tonning Riise, som for tiden er sykmeldt, sier via en sms mandag at han er glad for at politiet skal se på saken. «Jeg er positiv til at denne saken blir belyst grundig og objektivt. Jeg har tidligere bekreftet at begge hadde drukket alkohol og hadde sex og beklager det dypt. Utover det kjenner jeg meg altså ikke igjen i saken slik den er gjengitt i medier.» Jenta har ifølge Aftenposten ment at Riise tidligere har bagatellisert hendelsen. Hva sier hun til at Riise nå sier at han ikke kjenner seg igjen i beskrivelsene av hendelsen i mediene? Det har jeg ingen kommentar til, sier Andenæs.	Hun har aldri anmeldt saken og ønsker det heller ikke nå, sier advokat Ellen Holager Andenæs til NRK.	Seksuell omgang med beruset 16-åring NRK får bekreftet at undersøkelsene gjelder påstandene om at Kristian Tonning Riise hadde seksuell omgang med en svært beruset 16-åring på et fylkesårsmøte i 2014, slik Aftenposten har skrevet om. Ifølge varselet skal Riise, som da var 25 år gammel og satt i sentralstyret i	Nei
Sverige hjalp Norge i EM fremdeles håp om semifinale. Sendeplan 09.50 Storslalåm, kvinner SPORT 17.15 Vinterstudio NRK1 17.15 Vinterstudio NRKSPORT 17.40 Slalåm, menn SPORT 17.45 V-cup alpint: Slalåm 1. omgang, menn NRK1 17.45 V-cup alpint: Slalåm 1. omgang menn NRKSPORT 20.40 V-cup alpint: Slalåm 2. omgang, menn NRK2 20.40 V-cup alpint: Slalåm 2. omgang menn NRKSPORT	omgang, menn NRK1 17.45 V-cup alpint: Slalåm 1.. omgang menn NRKSPORT 20.40 V-cup alpint: Slalåm 2.. omgang, menn NRK2 20.40 V-cup alpint: Slalåm 2.	Sverige hjalp Norge i EM fremdeles håp om semifinale. Sendeplan 09.50 Storslalåm, kvinner SPORT 17.15 Vinterstudio NRK1 17.15 Vinterstudio NRKSPORT 17.40 Slalåm, menn SPORT 17.45 V-cup alpint: Slalåm 1. omgang, menn NRK1 17.45 V-cup alpint: Slalåm 1. omgang menn NRKSPORT 20.40 V-cup alpint: Slalåm 2. omgang, menn NRK2 20.40 V-cup	Nei
